date,sp_breadth,sp_new_low,sp_breadth_200,gl_breadth,gl_new_low
2010-09-17,64.81113320079523,0.7952286282306162,55.864811133200796,80.76923076923077,0.0
2010-09-20,71.17296222664015,0.19880715705765406,59.24453280318092,76.92307692307693,0.0
2010-09-21,70.17892644135189,0.19880715705765406,58.05168986083499,76.92307692307693,0.0
2010-09-22,65.60636182902584,0.7952286282306162,56.66003976143141,69.23076923076923,0.0
2010-09-23,60.039761431411534,1.1928429423459244,54.47316103379721,65.38461538461539,0.0
2010-09-24,70.57654075546719,0.0,59.84095427435388,80.76923076923077,0.0
2010-09-27,67.59443339960238,0.7952286282306162,59.24453280318092,80.76923076923077,0.0
2010-09-28,69.78131212723659,0.5964214711729622,59.84095427435388,76.92307692307693,0.0
2010-09-29,69.18489065606362,0.3976143141153081,60.437375745526836,76.92307692307693,0.0
2010-09-30,68.78727634194831,0.5964214711729622,59.84095427435388,73.07692307692307,0.0
2010-10-01,71.17296222664015,0.0,60.834990059642145,65.38461538461539,0.0
2010-10-04,69.18489065606362,0.3976143141153081,58.64811133200796,57.692307692307686,0.0
2010-10-05,75.7455268389662,0.19880715705765406,63.22067594433399,76.92307692307693,0.0
2010-10-06,74.15506958250498,0.7952286282306162,62.62425447316103,80.76923076923077,0.0
2010-10-07,72.76341948310139,0.7952286282306162,62.22664015904572,80.76923076923077,0.0
2010-10-08,74.15506958250498,0.5964214711729622,63.02186878727635,80.76923076923077,0.0
2010-10-11,74.15506958250498,0.19880715705765406,63.22067594433399,73.07692307692307,0.0
2010-10-12,76.34194831013916,0.19880715705765406,64.01590457256461,76.92307692307693,0.0
2010-10-13,77.13717693836978,0.19880715705765406,66.00397614314116,80.76923076923077,0.0
2010-10-14,75.94433399602386,0.19880715705765406,64.01590457256461,80.76923076923077,0.0
2010-10-15,75.54671968190854,0.5964214711729622,64.21471172962227,80.76923076923077,0.0
2010-10-18,75.94433399602386,0.19880715705765406,65.4075546719682,80.76923076923077,0.0
2010-10-19,73.1610337972167,0.5964214711729622,61.82902584493042,80.76923076923077,0.0
2010-10-20,74.35387673956262,0.7952286282306162,64.41351888667992,80.76923076923077,0.0
2010-10-21,75.7455268389662,0.9940357852882704,64.61232604373758,80.76923076923077,0.0
2010-10-22,75.14910536779324,0.3976143141153081,64.01590457256461,80.76923076923077,0.0
2010-10-25,76.1431411530815,0.7952286282306162,65.60636182902584,80.76923076923077,0.0
2010-10-26,73.75745526838966,0.5964214711729622,64.61232604373758,80.76923076923077,0.0
2010-10-27,72.56461232604374,0.5964214711729622,65.20874751491054,80.76923076923077,0.0
2010-10-28,70.17892644135189,0.3976143141153081,65.8051689860835,80.76923076923077,0.0
2010-10-29,70.17892644135189,0.0,65.20874751491054,76.92307692307693,0.0
2010-11-01,69.58250497017893,1.1928429423459244,65.20874751491054,76.92307692307693,0.0
2010-11-02,73.1610337972167,0.3976143141153081,66.79920477137176,73.07692307692307,0.0
2010-11-03,72.96222664015905,0.3976143141153081,66.99801192842942,73.07692307692307,0.0
2010-11-04,75.94433399602386,0.3976143141153081,70.37773359840955,80.76923076923077,0.0
2010-11-05,74.15506958250498,0.3976143141153081,71.17296222664015,65.38461538461539,0.0
2010-11-08,73.75745526838966,0.3976143141153081,70.9741550695825,76.92307692307693,0.0
2010-11-09,68.389662027833,0.5964214711729622,69.38369781312127,76.92307692307693,0.0
2010-11-10,70.9741550695825,0.3976143141153081,69.58250497017893,76.92307692307693,0.0
2010-11-11,68.78727634194831,0.3976143141153081,68.98608349900597,76.92307692307693,0.0
2010-11-12,64.61232604373758,1.1928429423459244,67.39562624254472,76.92307692307693,0.0
2010-11-15,63.41948310139165,0.9940357852882704,67.19681908548708,73.07692307692307,0.0
2010-11-16,52.286282306163024,4.174950298210735,62.62425447316103,61.53846153846154,0.0
2010-11-17,52.087475149105366,2.3856858846918487,62.42544731610338,57.692307692307686,0.0
2010-11-18,59.24453280318092,0.7952286282306162,64.61232604373758,76.92307692307693,0.0
2010-11-19,59.84095427435388,1.3916500994035785,65.20874751491054,61.53846153846154,0.0
2010-11-22,59.24453280318092,0.5964214711729622,65.00994035785288,69.23076923076923,3.8461538461538463
2010-11-23,52.683896620278325,3.3797216699801194,62.22664015904572,23.076923076923077,3.8461538461538463
2010-11-24,59.443339960238575,0.9940357852882704,65.20874751491054,38.46153846153847,0.0
2010-11-25,,,,42.30769230769231,0.0
2010-11-26,55.864811133200796,1.9880715705765408,64.21471172962227,38.46153846153847,7.6923076923076925
2010-11-29,54.27435387673957,2.584493041749503,63.02186878727635,34.61538461538461,15.384615384615385
2010-11-30,50.49701789264414,2.783300198807157,62.22664015904572,26.923076923076923,23.076923076923077
2010-12-01,60.834990059642145,0.5964214711729622,66.00397614314116,34.61538461538461,0.0
2010-12-02,66.6003976143141,0.0,69.18489065606362,50.0,0.0
2010-12-03,67.39562624254472,0.7952286282306162,70.77534791252485,46.15384615384615,0.0
2010-12-06,66.79920477137176,0.7952286282306162,70.37773359840955,46.15384615384615,0.0
2010-12-07,65.8051689860835,0.9940357852882704,70.9741550695825,57.692307692307686,0.0
2010-12-08,65.20874751491054,1.9880715705765408,72.16699801192843,53.84615384615385,0.0
2010-12-09,65.20874751491054,1.1928429423459244,73.1610337972167,53.84615384615385,0.0
2010-12-10,68.19085487077535,0.3976143141153081,73.95626242544732,53.84615384615385,0.0
2010-12-13,67.19681908548708,0.3976143141153081,74.55268389662028,57.692307692307686,0.0
2010-12-14,68.389662027833,0.9940357852882704,75.14910536779324,61.53846153846154,0.0
2010-12-15,64.41351888667992,1.1928429423459244,73.558648111332,50.0,0.0
2010-12-16,66.40159045725646,0.5964214711729622,74.55268389662028,50.0,3.8461538461538463
2010-12-17,67.59443339960238,0.9940357852882704,74.75149105367794,50.0,0.0
2010-12-20,69.78131212723659,0.3976143141153081,75.54671968190854,50.0,3.8461538461538463
2010-12-21,71.37176938369781,0.3976143141153081,76.34194831013916,53.84615384615385,0.0
2010-12-22,71.57057654075547,0.3976143141153081,76.34194831013916,53.84615384615385,0.0
2010-12-23,69.58250497017893,0.19880715705765406,76.34194831013916,50.0,0.0
2010-12-24,,,,30.76923076923077,0.0
2010-12-27,69.98011928429423,0.19880715705765406,76.1431411530815,38.46153846153847,0.0
2010-12-28,70.37773359840955,0.19880715705765406,75.54671968190854,38.46153846153847,0.0
