Date,Open,High,Low,Close
2001-01-12,34.63685722745358,35.11542238745579,34.456691520158635,34.862064361572266
2001-01-16,34.77199356823197,35.560218811035156,34.61434851967133,35.560218811035156
2001-01-17,36.100714849126355,36.16827701041605,35.28996891365003,35.537696838378906
2001-01-18,35.627783414089315,35.67282485961914,35.14358787464373,35.67282485961914
2001-01-19,35.965589658153704,35.965589658153704,34.873334743676274,35.042240142822266
2001-01-22,34.952167133655074,35.380060932327396,34.78326168681074,35.28997802734375
2001-01-23,35.31249779574155,36.16828536987305,35.222414893201396,36.16828536987305
2001-01-24,36.21330013275146,36.32590367794037,35.89801020622253,36.03313446044922
2001-01-25,36.05005185607087,36.14576494080509,35.75165223895831,35.89803695678711
2001-01-26,35.695350424408765,36.03316131170601,35.43636207748088,35.89803695678711
2001-01-29,35.81335077296941,36.62770080566406,35.81335077296941,36.62770080566406
2001-01-30,36.7538109687892,36.86551284790039,36.339429216867906,36.86551284790039
2001-01-31,36.91598011495607,37.13218132575186,36.35746765136719,36.35746765136719
2001-02-01,36.375466285219076,36.62409591674805,36.213318198898406,36.62409591674805
2001-02-02,36.68176606408737,36.68176606408737,35.80615997314453,35.80615997314453
2001-02-05,35.67282689641639,36.02955439562925,35.64039837335696,35.87821578979492
2001-02-06,35.943060468023184,36.57003639215049,35.943060468023184,36.44752502441406
2001-02-07,36.051173490777366,36.609685756415395,36.051173490777366,36.537620544433594
2001-02-08,36.627698436102555,36.68174871226954,35.94306801924703,35.98991012573242
2001-02-09,35.94306831194382,36.01513351467915,35.40257104409504,35.5286865234375
2001-02-12,35.546709168192,36.357455183309405,35.49626296940252,36.3214225769043
2001-02-13,36.62769706518696,36.933978286521246,35.97909927368164,35.97909927368164
2001-02-14,36.17730180844576,36.35746765136719,35.78093750384113,36.35746765136719
2001-02-15,36.75381892949063,36.80786921303279,36.40429687824447,36.537620544433594
2001-02-16,35.70886031412101,36.177292484634854,35.63679509517052,35.748497009277344
2001-02-20,35.925053771155184,36.03315433380119,35.13953089671386,35.334110260009766
2001-02-21,35.02423791871835,35.36655466147234,34.60985868929317,34.71795654296875
2001-02-22,34.717930306179916,34.7683764829282,33.961234905845245,34.231483459472656
2001-02-23,34.15943934217851,34.41167038145531,33.31265781936607,34.30356979370117
2001-02-26,34.64587140283866,35.12871425323984,34.48732467626588,35.06025314331055
2001-02-27,35.06026006787581,35.06026006787581,34.32157930857167,34.42967987060547
2001-02-28,34.519756531161406,34.519756531161406,33.817108502869566,33.925209045410156
2001-03-01,33.88918658414265,34.1594352722168,33.40273674631973,34.1594352722168
2001-03-02,33.61892782085742,34.69992224919225,33.60091014740745,34.249507904052734
2001-03-05,34.59182995746713,34.609847635214635,34.08736522076507,34.12339782714844
2001-03-06,34.59184366108054,34.735976892824254,34.45851994062287,34.62787628173828
2001-03-07,34.880078025424524,35.02420837541644,34.68189467052033,34.80801010131836
2001-03-08,34.804427300912344,34.880099354775204,34.51976776123047,34.51976776123047
2001-03-09,34.15654113264033,34.49955245352446,33.90740966796875,33.90740966796875
2001-03-12,33.669108999591984,33.669108999591984,32.73395758930798,32.946983337402344
2001-03-13,33.14557414969061,33.28999710083008,32.499271250984016,33.28999710083008
2001-03-14,32.40538554721408,33.326096767701934,32.387331305757264,32.49565124511719
2001-03-15,32.87478575551802,33.00115724882757,32.31513702911467,32.36929702758789
2001-03-16,32.44147915799377,32.62201048636846,31.64714241502092,31.773513793945312
2001-03-19,32.13458310640885,32.640071481492605,31.596600407738354,32.603965759277344
2001-03-20,32.53175147426841,32.91447984187182,31.845731735229492,31.845731735229492
2001-03-21,31.863785717711696,31.990157121461504,31.105554540522846,31.35829734802246
2001-03-22,31.141663013502612,31.32219439329103,30.02236900975245,31.0513973236084
2001-03-23,31.68326860379227,31.95406577134605,31.41247143623849,31.863800048828125
2001-03-26,32.13458857987494,32.47759713137943,31.990162911723925,32.29706573486328
2001-03-27,32.35122784337254,32.712290660273325,31.809633618021355,32.55703353881836
2001-03-28,32.09849431935317,32.13460006061782,31.611059925551764,31.683271408081055
2001-03-29,31.683253447830957,32.279007482403365,31.592987768492407,31.73741340637207
2001-03-30,31.935988966627903,32.44147720660935,31.737406170174356,32.35121154785156
2001-04-02,32.33317062048308,32.495647757393975,31.538830911377115,31.59299087524414
2001-04-03,31.520779053728834,31.520779053728834,30.419536568655165,30.520633697509766
2001-04-04,30.563965945697174,30.99724019495755,30.47370024754372,30.618125915527344
2001-04-05,31.051401349827817,32.09848403930664,31.051401349827817,32.09848403930664
2001-04-06,31.592978641404425,31.69407573230666,31.14165037509865,31.195810317993164
2001-04-09,31.62909986830706,31.99016265848109,31.448568473220043,31.881845474243164
2001-04-10,32.04431780385857,32.766443275494815,32.026263565191634,32.640071868896484
2001-04-11,33.145560692457934,33.145560692457934,32.1779124373601,32.42343521118164
2001-04-12,32.22487458501004,32.856734870990635,32.15266308277487,32.82062911987305
2001-04-16,32.67619086631747,32.784510832944164,32.22847366333008,32.22847366333008
2001-04-17,32.04430774177485,32.89280435357696,32.04430774177485,32.74837875366211
2001-04-18,33.27194114937857,34.66203252794659,33.21778117261549,33.70521545410156
2001-04-19,33.68716938810224,34.11683236229275,33.47052944617412,34.080726623535156
2001-04-20,33.93989837996609,33.93989837996609,33.21777288252,33.68354415893555
2001-04-23,33.217778488521965,33.38025565099175,33.037247083693046,33.0733528137207
2001-04-24,33.28997185717046,33.58965448744995,33.03722912963903,33.326080322265625
2001-04-25,33.39829625027002,34.08431585932158,33.185270601843584,34.04821014404297
2001-04-26,34.120425683516764,34.625914022358685,34.06626572673195,34.535648345947266
2001-04-27,34.75229289284511,34.98698425292969,34.6259214696274,34.98698425292969
2001-04-30,35.2577663641558,35.42024344575115,34.84615518640428,35.023075103759766
2001-05-01,34.89671427071858,35.45635986328125,34.672854380879464,35.45635986328125
2001-05-02,35.528572560351556,35.600784003210144,35.0230841962715,35.366092681884766
2001-05-03,35.07724388596297,35.113349607114564,34.77034112413955,34.92920684814453
2001-05-04,34.716178783396195,35.56467556835296,34.47065603984333,35.420249938964844
2001-05-07,35.60076241199052,35.745187964806185,35.16748850823183,35.20359420776367
2001-05-08,35.42025718480089,35.564682843733806,35.041142929128576,35.384151458740234
2001-05-09,35.059191063809216,35.52857372180441,35.059191063809216,35.167510986328125
2001-05-10,35.691028038164276,35.691028038164276,35.20359420776367,35.20359420776367
2001-05-11,35.25777099731419,35.510513769605915,34.89670831993194,34.99419403076172
2001-05-14,34.99420429653195,35.138629960790944,34.770347133886396,34.98698425292969
2001-05-15,35.0230875930137,35.45636180156664,34.96892762827203,35.32999038696289
2001-05-16,35.05918484426096,36.01600147447052,35.05918484426096,36.00878143310547
2001-05-17,36.01600596926662,36.413174406460904,35.925740290145654,36.380680084228516
2001-05-18,36.19652368698801,36.593691974510946,36.19652368698801,36.521480560302734
2001-05-21,36.413174962798664,37.15335464477539,36.359015003560614,37.15335464477539
2001-05-22,37.26168241918515,37.47832231782763,36.936728080602904,37.33389663696289
2001-05-23,37.06308490968203,37.171402061618586,36.46733093261719,36.46733093261719
2001-05-24,36.68398232632362,36.95477944401995,36.221822352872415,36.84646224975586
2001-05-25,36.864493897378615,36.90059960936762,36.575645446777344,36.575645446777344
2001-05-29,36.647844524383544,36.647844524383544,36.10625076293945,36.10625076293945
2001-05-30,36.070155757717615,36.070155757717615,35.49245612516347,35.636878967285156
2001-05-31,35.79937290427525,36.17848714627709,35.673001490274636,35.78131866455078
2001-06-01,36.01602201438392,36.28681917238681,35.56469341771244,36.203773498535156
2001-06-04,36.37707126078183,36.676753997802734,36.21459412873875,36.676753997802734
2001-06-05,36.68398367591825,37.35194937320532,36.62982369944831,37.18947219848633
2001-06-06,37.189471972093784,37.279737680763915,36.88256911355351,36.95478057861328
2001-06-07,36.828398821816,37.243621516333306,36.828398821816,37.11002731323242
2001-06-08,37.111474867509465,37.14768063198882,36.58648437675185,36.89423751831055
2001-06-11,36.89426064917724,36.89426064917724,36.387371341703535,36.40547561645508
2001-06-12,36.20632001464117,36.749414814860785,36.010805555083344,36.4959716796875
2001-06-13,36.658897938320294,36.930445330456,36.35114477969775,36.445281982421875
2001-06-14,36.11579951583855,36.224419566679906,35.5364990234375,35.5364990234375
2001-06-15,35.48218345159217,35.89855656496815,35.427873434661,35.75373077392578
2001-06-18,35.66322075590796,35.84425233334911,35.30115760102564,35.4821891784668
2001-06-19,35.844248834155074,35.88045459364429,35.18529406709077,35.373565673828125
2001-06-20,35.1201124118172,35.880444189918,35.1201124118172,35.7899284362793
2001-06-21,35.71751422915043,36.061472961959865,35.68130848290544,35.840614318847656
2001-06-22,35.934777612953894,35.934777612953894,35.12013529931011,35.19254684448242
2001-06-25,35.373577199006895,35.3989215151391,34.848586609558446,34.94634246826172
2001-06-26,34.75806286870217,35.5183949414905,34.70375284300529,35.4821891784668
2001-06-27,35.554612971061026,35.91667625085726,35.445995644516316,35.8261604309082
2001-06-28,36.02527021915246,36.477848990749855,36.02527021915246,36.27871322631836
2001-06-29,36.53217434887143,37.0752691030301,36.369244265230165,36.89423751831055
2001-07-02,36.78562318616701,36.78562318616701,35.95649806766591,36.06149673461914
2001-07-03,35.934761683146164,36.039760310726706,35.6994201221775,35.84424591064453
2001-07-05,35.482185714618154,35.84062742950944,35.31925841575549,35.373565673828125
2001-07-06,35.15634913235529,35.283070746622585,34.59515262279325,34.72187423706055
2001-07-09,34.8485783947849,35.10202149636337,34.48651524263129,35.04771423339844
2001-07-10,35.15633198553788,35.15633198553788,34.24393404549368,34.395999908447266
2001-07-11,34.32358838199013,34.48289429266037,33.84928376803107,34.395999908447266
2001-07-12,34.68564880547357,35.301155018821476,34.66754454412468,35.23960494995117
2001-07-13,35.1563365098067,35.536503978437096,35.01151067593212,35.40978240966797
2001-07-16,35.37357036734089,35.47856901741694,34.812374114990234,34.812374114990234
2001-07-17,34.79426143883473,35.50028610229492,34.7218499277567,35.50028610229492
2001-07-18,35.01151793691375,35.442374122406356,34.81238479107095,34.83048629760742
2001-07-19,35.19254780814145,35.54374961272307,34.939104630775056,35.12013626098633
2001-07-20,34.939104630775056,35.33737366477516,34.939104630775056,35.12013626098633
2001-07-23,35.35545320846799,35.35545320846799,34.75804869407428,34.866668701171875
2001-07-24,34.75806729947945,34.88478886737753,33.961529362128914,34.287384033203125
2001-07-25,34.3597782923821,34.50460404079967,34.001336705847706,34.48649978637695
2001-07-26,34.39962478678975,35.15633553526563,34.20048892544191,34.993408203125
2001-07-27,34.9934160311859,35.14910334970626,34.81962444401199,34.93910598754883
2001-07-30,35.08392437666085,35.12013014393227,34.649446882434916,34.884788513183594
2001-07-31,34.97168696556113,35.362715927046466,34.801519563405265,34.841346740722656
2001-08-01,35.138226855987035,35.40977419563973,34.92098677440698,35.373565673828125
2001-08-02,35.645083585266455,35.66318783122558,35.08388787069507,35.26491928100586
2001-08-03,35.30117152237242,35.406170210174224,34.79428235317617,35.1744499206543
2001-08-06,35.1201283968126,35.1201283968126,34.61323939326002,34.68565368652344
2001-08-07,34.685668456173325,34.794285798835,34.504636789413176,34.72187423706055
2001-08-08,34.395999348958334,34.873922597840426,33.94342041015625,33.94342041015625
2001-08-09,34.10635243268501,34.287384033203125,33.83480503190782,34.287384033203125
2001-08-10,34.160662939938376,34.46841611263055,33.85653117275732,34.25117874145508
2001-08-13,34.45032432189103,34.620494518688176,34.254809804017114,34.54084014892578
2001-08-14,34.59514874009613,34.90290198658368,34.548078744133896,34.64945602416992
2001-08-15,34.667556712789455,34.84134829084507,34.403249320862336,34.60600662231445
2001-08-16,34.48652728785485,34.939106386120656,34.21497982889536,34.83048629760742
2001-08-17,34.5408299313223,34.75806729947945,34.2511782655641,34.287384033203125
2001-08-20,34.25118346582228,34.66755676269531,34.233081960415966,34.66755676269531
2001-08-21,34.64945682698565,34.758076922297334,34.03395031974947,34.07015609741211
2001-08-22,34.35978543314058,34.52271270751953,33.95427380576097,34.52271270751953
2001-08-23,34.46842517634868,34.75445551583394,34.07015609741211,34.07015609741211
2001-08-24,34.396015717346884,34.79428482055664,34.341705666381024,34.79428482055664
2001-08-27,34.79427834983317,34.92099993697102,34.52273090782772,34.66755676269531
2001-08-28,34.63134573158136,34.64944723423937,34.21497249792508,34.287384033203125
2001-08-29,34.41411797220151,34.41411797220151,33.96153884454144,34.14257049560547
2001-08-30,33.96152489928234,34.1063479508074,33.53066886272416,33.711700439453125
2001-08-31,33.81669613645161,34.08462207319567,33.76600752037361,33.99410629272461
2001-09-04,33.925306585271244,34.21133672545059,33.6718635559082,33.6718635559082
2001-09-05,33.744284189323956,33.79859421382858,33.092572182236225,33.43653106689453
2001-09-06,33.12876792294548,33.237387939096955,32.658084869384766,32.658084869384766
2001-09-07,32.33224941763784,32.62189836102955,31.92311617614101,32.05345916748047
2001-09-10,31.807254791259762,32.0788022187816,31.535707363737927,31.807254791259766
2001-09-17,29.689191487021073,30.771760012914214,29.689191487021073,30.23228645324707
2001-09-18,30.319181003952107,30.35900818929811,29.544365736477996,29.743501663208008
2001-09-19,29.87383533114164,29.94262546059089,28.096103697648566,29.022987365722656
2001-09-20,28.639186796810318,28.711601064441805,27.734029168830713,27.918682098388672
2001-09-21,26.973695669557486,27.53489446962461,26.61163264043591,27.39369010925293
2001-09-24,27.697839480180004,28.45093172638959,27.697839480180004,28.240934371948242
2001-09-25,28.327818247834134,28.784018560737618,28.15040808927484,28.584882736206055
2001-09-26,28.67540301364918,28.82022883943991,28.005586676980297,28.161273956298828
2001-09-27,28.161276344414905,28.62109817311979,27.7449030958286,28.613855361938477
2001-09-28,28.820232478933647,29.247467199691023,28.70437235613452,29.0374698638916
2001-10-01,29.144306364625912,29.177013388271853,28.363008569294887,28.889930725097656
2001-10-02,28.708215705198764,29.20606803894043,28.708215705198764,29.20606803894043
2001-10-03,28.70822801922162,30.07096036190619,28.70822801922162,29.871091842651367
2001-10-04,29.980110685959055,30.50340077785494,29.816583918484575,30.16907501220703
2001-10-05,30.125489722465897,30.125489722465897,29.438672398698458,30.016469955444336
2001-10-08,29.616718215182114,30.08549850490604,29.616718215182114,29.743906021118164
2001-10-09,29.671234291629986,29.780251245665635,29.43502673248919,29.496803283691406
2001-10-10,29.471358673455274,30.52520561218262,29.471358673455274,30.525205612182617
2001-10-11,30.88860312800712,31.39735714578921,30.88860312800712,31.015790939331055
2001-10-12,30.93221879703836,31.172058329820008,30.452536958988066,30.917682647705078
2001-10-15,30.79775094118943,31.09573496918999,30.634224169080188,31.033958435058594
2001-10-16,31.21564727854711,31.542703503028388,31.15387076183544,31.451854705810547
2001-10-17,31.724415010912875,31.778922095160663,30.561548233032227,30.561548233032227
2001-10-18,30.725095244961704,30.725095244961704,30.270850801792477,30.365331649780273
2001-10-19,30.325337108338854,30.870430066109975,30.325337108338854,30.743242263793945
2001-10-22,30.79776254220255,31.161157970429127,30.77232497312617,31.019433975219727
2001-10-23,31.25564136021135,31.357391635872762,30.815933227539062,30.815933227539062
2001-10-24,30.88860312800712,31.02669235566077,30.743244441142757,31.015790939331055
2001-10-25,30.67057288238174,31.706249237060547,30.52521416519296,31.706249237060547
2001-10-26,31.397363695838717,31.851607954249328,31.397363695838717,31.706249237060547
2001-10-29,31.619034609627164,31.622666567445723,31.033967792360304,31.0703067779541
2001-10-30,30.81592435782964,30.81592435782964,30.2889994784085,30.416187286376953
2001-10-31,30.76140194631916,31.168402765653898,30.67418788110245,30.924928665161133
