Date,High,Low,Close
1986-11-03,145.17999267578125,141.68499755859375,144.80999755859375
1986-11-10,146.68499755859375,143.6999969482422,144.2949981689453
1986-11-17,145.9149932861328,142.13999938964844,143.19500732421875
1986-11-24,144.63499450683594,138.9550018310547,144.4949951171875
1986-12-01,147.9600067138672,144.34500122070312,146.85499572753906
1986-12-08,150.85000610351562,146.85000610351562,147.84500122070312
1986-12-15,147.85499572753906,142.84500122070312,144.0749969482422
1986-12-22,144.59500122070312,142.53500366210938,144.0850067138672
1986-12-29,144.2449951171875,141.375,141.51499938964844
1987-01-05,147.63999938964844,140.94500732421875,147.40499877929688
1987-01-12,159.42999267578125,147.40499877929688,159.30499267578125
1987-01-19,166.4550018310547,158.375,166.4550018310547
1987-01-26,170.27499389648438,163.44500732421875,164.13999938964844
1987-02-02,170.32000732421875,164.0749969482422,170.30499267578125
1987-02-09,175.48500061035156,170.30499267578125,173.625
1987-02-16,179.30499267578125,171.24000549316406,179.06500244140625
1987-02-23,184.72999572753906,175.17999267578125,177.7050018310547
1987-03-02,183.38499450683594,176.98500061035156,181.06500244140625
1987-03-09,185.7449951171875,179.86500549316406,182.47500610351562
1987-03-16,186.4250030517578,181.4199981689453,182.72999572753906
1987-03-23,190.4250030517578,182.72999572753906,189.39999389648438
1987-03-30,191.7449951171875,183.27000427246094,183.8350067138672
1987-04-06,192.4600067138672,179.81500244140625,190.9149932861328
1987-04-13,190.9600067138672,183.89999389648438,183.94500732421875
1987-04-20,185.06500244140625,179.02499389648438,182.125
1987-04-27,185.68499755859375,177.50999450683594,179.5500030517578
1987-05-04,186.74000549316406,179.5500030517578,186.4499969482422
1987-05-11,191.6999969482422,186.4499969482422,189.24000549316406
1987-05-18,191.1649932861328,183.3300018310547,185.4550018310547
1987-05-25,185.92999267578125,179.73500061035156,181.63999938964844
1987-06-01,189.8300018310547,181.63999938964844,185.86000061035156
1987-06-08,187.65499877929688,184.44000244140625,187.53500366210938
1987-06-15,191.83999633789062,187.53500366210938,189.60000610351562
1987-06-22,193.19500732421875,188.63499450683594,192.89999389648438
1987-06-29,193.36000061035156,189.31500244140625,190.6999969482422
1987-07-06,191.1699981689453,188.35000610351562,189.02499389648438
1987-07-13,190.4199981689453,186.56500244140625,190.4199981689453
1987-07-20,197.30499267578125,190.4199981689453,193.86000061035156
1987-07-27,194.9149932861328,190.4600067138672,193.19500732421875
1987-08-03,197.1199951171875,193.19500732421875,195.24000549316406
1987-08-10,206.05999755859375,194.09500122070312,206.02999877929688
1987-08-17,208.5850067138672,205.30999755859375,206.8300018310547
1987-08-24,210.7100067138672,203.30999755859375,209.47999572753906
1987-08-31,212.1649932861328,207.65499877929688,209.5749969482422
1987-09-07,210.77999877929688,203.68499755859375,204.05999755859375
1987-09-14,207.07000732421875,197.4250030517578,205.16000366210938
1987-09-21,205.16000366210938,197.24000549316406,197.25999450683594
1987-09-28,206.86000061035156,196.13499450683594,204.625
1987-10-05,213.8300018310547,203.6750030517578,213.80999755859375
1987-10-12,214.02999877929688,197.85499572753906,199.625
1987-10-19,202.0500030517578,155.625,155.64999389648438
1987-10-26,160.27499389648438,128.2050018310547,128.4250030517578
1987-11-02,152.50999450683594,126.25,152.19500732421875
1987-11-09,154.1199951171875,143.77999877929688,146.48500061035156
1987-11-16,151.02000427246094,143.1300048828125,147.4600067138672
1987-11-23,147.4600067138672,137.7100067138672,141.83999633789062
1987-11-30,145.86000061035156,133.13999938964844,137.125
1987-12-07,139.36500549316406,129.46499633789062,133.14500427246094
1987-12-14,146.34500122070312,133.14500427246094,146.0800018310547
1987-12-21,156.17999267578125,146.0800018310547,156.02000427246094
1987-12-28,158.4199981689453,151.8000030517578,152.77999877929688
1988-01-04,162.10000610351562,152.5749969482422,161.80999755859375
1988-01-11,169.13999938964844,155.24000549316406,158.875
1988-01-18,161.375,152.14500427246094,159.02499389648438
1988-01-25,159.3800048828125,151.57000732421875,157.05499267578125
1988-02-01,160.40499877929688,154.78500366210938,158.61500549316406
1988-02-08,159.52999877929688,156.09500122070312,157.875
1988-02-15,164.86000061035156,157.50999450683594,163.93499755859375
1988-02-22,170.28500366210938,163.35000610351562,170.1999969482422
1988-02-29,174.0500030517578,169.67999267578125,172.63999938964844
1988-03-07,178.66000366210938,171.72000122070312,178.46499633789062
1988-03-14,182.73500061035156,175.68499755859375,179.2100067138672
1988-03-21,182.5749969482422,177.36500549316406,178.89999389648438
1988-03-28,180.61000061035156,170.52499389648438,172.83999633789062
1988-04-04,175.125,170.8699951171875,171.40499877929688
1988-04-11,180.2100067138672,171.26499938964844,179.94000244140625
1988-04-18,180.91000366210938,170.13999938964844,173.5500030517578
1988-04-25,177.02499389648438,171.5749969482422,174.39999389648438
1988-05-02,177.78500366210938,174.47999572753906,176.7449951171875
1988-05-09,180.10499572753906,174.4250030517578,174.92999267578125
1988-05-16,175.5749969482422,169.8249969482422,174.98500061035156
1988-05-23,177.36000061035156,166.76499938964844,167.64999389648438
1988-05-30,170.14500427246094,167.26499938964844,169.5850067138672
1988-06-06,179.8000030517578,169.41000366210938,179.7449951171875
1988-06-13,185.1750030517578,179.16000366210938,184.73500061035156
1988-06-20,187.16000366210938,182.75999450683594,183.19500732421875
1988-06-27,187.7449951171875,182.77999877929688,185.11500549316406
1988-07-04,190.1750030517578,184.72500610351562,189.9550018310547
1988-07-11,192.77000427246094,187.43499755859375,187.68499755859375
1988-07-18,189.3699951171875,186.19500732421875,188.7949981689453
1988-07-25,188.52499389648438,180.36500549316406,181.58999633789062
1988-08-01,182.19000244140625,176.3800048828125,181.44000244140625
1988-08-08,182.08999633789062,179.64999389648438,179.81500244140625
1988-08-15,180.0500030517578,169.96499633789062,170.0850067138672
1988-08-22,174.55499267578125,169.0,169.89500427246094
1988-08-29,173.21499633789062,168.85000610351562,172.76499938964844
1988-09-05,173.25,167.1699981689453,171.46499633789062
1988-09-12,176.8249969482422,170.59500122070312,175.59500122070312
1988-09-19,177.90499877929688,174.15499877929688,176.11000061035156
1988-09-26,178.6649932861328,175.64500427246094,175.8699951171875
1988-10-03,180.30999755859375,175.27999877929688,176.7899932861328
1988-10-10,177.55499267578125,173.47500610351562,174.93499755859375
1988-10-17,176.77499389648438,172.80999755859375,175.78500366210938
1988-10-24,180.52499389648438,174.88499450683594,178.41000366210938
1988-10-31,178.55999755859375,172.9550018310547,174.77999877929688
1988-11-07,175.6199951171875,171.05499267578125,171.33999633789062
1988-11-14,174.39500427246094,167.84500122070312,168.9550018310547
1988-11-21,169.5749969482422,162.65499877929688,163.81500244140625
1988-11-28,167.48500061035156,163.27499389648438,165.9949951171875
1988-12-05,173.9550018310547,165.60000610351562,172.85499572753906
1988-12-12,174.2449951171875,170.85499572753906,171.11000061035156
1988-12-19,175.68499755859375,169.78500366210938,175.38999938964844
1988-12-26,176.82000732421875,173.86500549316406,175.61000061035156
1989-01-02,177.86000061035156,174.125,177.41000366210938
1989-01-09,179.25,172.94500732421875,177.64999389648438
1989-01-16,179.8350067138672,176.18499755859375,179.1999969482422
1989-01-23,181.61500549316406,176.35499572753906,178.2050018310547
1989-01-30,185.00999450683594,177.89500427246094,184.78500366210938
1989-02-06,191.1300048828125,183.97999572753906,189.46499633789062
1989-02-13,192.9949951171875,184.61000061035156,185.40499877929688
1989-02-20,189.44000244140625,185.21499633789062,188.50999450683594
1989-02-27,188.86000061035156,183.24000549316406,183.81500244140625
1989-03-06,187.5800018310547,183.22999572753906,187.5050048828125
1989-03-13,187.68499755859375,184.17999267578125,185.8800048828125
1989-03-20,187.4199981689453,178.96499633789062,179.875
1989-03-27,182.23500061035156,179.875,181.14500427246094
1989-04-03,186.78500366210938,181.14500427246094,185.8300018310547
1989-04-10,189.43499755859375,184.4499969482422,189.27499389648438
1989-04-17,195.1199951171875,189.27499389648438,194.58999633789062
1989-04-24,199.05499267578125,194.58999633789062,198.31500244140625
1989-05-01,201.10000610351562,196.6750030517578,200.75
1989-05-08,205.2550048828125,200.15499877929688,203.0399932861328
1989-05-15,209.1649932861328,201.80999755859375,208.89500427246094
1989-05-22,213.6999969482422,207.44000244140625,212.3699951171875
1989-05-29,214.4600067138672,209.7050018310547,214.43499755859375
1989-06-05,218.14500427246094,212.38499450683594,213.39999389648438
1989-06-12,220.80999755859375,212.82000732421875,218.60000610351562
1989-06-19,218.60499572753906,210.52999877929688,212.28500366210938
1989-06-26,215.52999877929688,210.38999938964844,213.61500549316406
1989-07-03,215.0850067138672,201.99000549316406,205.46499633789062
1989-07-10,210.22000122070312,204.60499572753906,209.3300018310547
1989-07-17,214.14500427246094,209.3300018310547,213.73500061035156
1989-07-24,214.19000244140625,208.0500030517578,208.11500549316406
1989-07-31,214.3350067138672,207.52000427246094,214.27499389648438
1989-08-07,219.02000427246094,211.63499450683594,218.75999450683594
1989-08-14,220.4149932861328,214.55499267578125,214.80999755859375
1989-08-21,217.24000549316406,214.13499450683594,214.18499755859375
1989-08-28,221.50999450683594,213.3350067138672,221.4600067138672
1989-09-04,223.94500732421875,219.72999572753906,223.51499938964844
1989-09-11,224.875,219.7949981689453,222.9600067138672
1989-09-18,227.3249969482422,220.61500549316406,221.75
1989-09-25,224.97999572753906,221.40499877929688,223.88999938964844
1989-10-02,228.11500549316406,220.97500610351562,228.11000061035156
1989-10-09,236.97999572753906,227.84500122070312,236.78500366210938
1989-10-16,238.84500122070312,213.60499572753906,224.94500732421875
1989-10-23,231.86000061035156,220.42999267578125,228.75999450683594
1989-10-30,228.75999450683594,217.21499633789062,219.0749969482422
1989-11-06,224.10000610351562,215.13499450683594,215.18499755859375
1989-11-13,223.5500030517578,214.65499877929688,222.7550048828125
1989-11-20,223.9199981689453,219.625,223.4149932861328
1989-11-27,225.75999450683594,221.72999572753906,223.64500427246094
1989-12-04,226.91000366210938,222.10499572753906,226.72000122070312
1989-12-11,227.85499572753906,219.14500427246094,220.26499938964844
1989-12-18,220.47500610351562,209.93499755859375,210.85000610351562
1989-12-25,219.2100067138672,208.68499755859375,217.625
1990-01-01,223.86000061035156,217.19000244140625,223.8350067138672
1990-01-08,228.94000244140625,220.43499755859375,223.5399932861328
1990-01-15,224.3300018310547,207.2899932861328,207.61500549316406
1990-01-22,214.88999938964844,204.75999450683594,208.05999755859375
1990-01-29,209.98500061035156,200.1199951171875,202.05499267578125
1990-02-05,206.8350067138672,196.68499755859375,206.49000549316406
1990-02-12,209.5800018310547,202.91000366210938,206.8800048828125
1990-02-19,210.43499755859375,205.34500122070312,208.35499572753906
1990-02-26,208.35499572753906,200.40499877929688,204.625
1990-03-05,212.0800018310547,204.64999389648438,210.38999938964844
1990-03-12,214.1300048828125,207.6699981689453,213.52499389648438
1990-03-19,220.13499450683594,210.7100067138672,219.8699951171875
1990-03-26,220.10499572753906,211.22500610351562,216.43499755859375
1990-04-02,217.9499969482422,209.89500427246094,212.6699981689453
1990-04-09,217.72999572753906,211.27499389648438,212.11500549316406
1990-04-16,218.25,211.94500732421875,216.9250030517578
1990-04-23,217.09500122070312,203.76499938964844,205.6300048828125
1990-04-30,207.84500122070312,202.97000122070312,205.81500244140625
1990-05-07,216.05499267578125,205.81500244140625,215.02999877929688
1990-05-14,225.6750030517578,214.1199951171875,223.86000061035156
1990-05-21,232.4149932861328,222.28500366210938,232.21499633789062
1990-05-28,237.8249969482422,230.94500732421875,232.1999969482422
1990-06-04,240.25999450683594,232.02000427246094,240.11000061035156
1990-06-11,240.97000122070312,232.7550048828125,236.9499969482422
1990-06-18,242.84500122070312,236.2899932861328,236.7100067138672
1990-06-25,239.57000732421875,232.6649932861328,232.9149932861328
1990-07-02,238.92999267578125,231.75999450683594,238.4199981689453
1990-07-09,240.18499755859375,235.83999633789062,239.60000610351562
1990-07-16,246.81500244140625,237.19000244140625,246.17999267578125
1990-07-23,246.38999938964844,224.36500549316406,227.3800048828125
1990-07-30,229.63499450683594,221.36000061035156,223.9199981689453
1990-08-06,224.86000061035156,200.86500549316406,201.4550018310547
1990-08-13,209.875,201.4550018310547,207.4199981689453
1990-08-20,210.8699951171875,192.6999969482422,193.10000610351562
1990-08-27,194.8800048828125,177.05499267578125,193.97500610351562
1990-09-03,195.98500061035156,189.3000030517578,193.61500549316406
1990-09-10,195.875,188.25999450683594,192.64999389648438
1990-09-17,193.72999572753906,187.51499938964844,189.60499572753906
1990-09-24,190.90499877929688,176.27499389648438,177.60499572753906
1990-10-01,184.94500732421875,169.3249969482422,184.73500061035156
1990-10-08,189.05499267578125,174.63499450683594,179.56500244140625
1990-10-15,179.56500244140625,162.5500030517578,169.35000610351562
1990-10-22,179.61000061035156,164.21499633789062,178.56500244140625
1990-10-29,180.1300048828125,171.1750030517578,171.7550048828125
1990-11-05,180.69500732421875,169.78500366210938,180.4600067138672
1990-11-12,188.875,176.19500732421875,188.6699981689453
1990-11-19,192.6699981689453,183.16000366210938,187.0399932861328
1990-11-26,187.5449981689453,181.8000030517578,185.1199951171875
1990-12-03,195.4550018310547,185.1199951171875,194.52499389648438
1990-12-10,203.48500061035156,192.96499633789062,199.44000244140625
1990-12-17,199.44000244140625,193.375,195.05499267578125
1990-12-24,203.01499938964844,195.05499267578125,201.22000122070312
1990-12-31,202.25999450683594,198.03500366210938,200.52999877929688
1991-01-07,200.8000030517578,192.21499633789062,192.35000610351562
1991-01-14,197.43499755859375,190.89500427246094,193.77000427246094
1991-01-21,214.82000732421875,192.7100067138672,214.36500549316406
1991-01-28,223.4949951171875,210.74000549316406,222.24000549316406
1991-02-04,237.39500427246094,221.03500366210938,236.8699951171875
1991-02-11,249.5399932861328,236.2899932861328,249.30499267578125
1991-02-18,251.71499633789062,244.46499633789062,248.3350067138672
1991-02-25,252.85000610351562,246.64999389648438,250.0399932861328
1991-03-04,253.92999267578125,246.3800048828125,253.3800048828125
1991-03-11,267.4599914550781,253.3800048828125,255.17999267578125
1991-03-18,260.19000244140625,250.31500244140625,255.625
1991-03-25,258.5199890136719,249.6999969482422,255.77499389648438
1991-04-01,267.92999267578125,255.77499389648438,264.5950012207031
1991-04-08,279.635009765625,264.5950012207031,275.6549987792969
1991-04-15,280.260009765625,269.5050048828125,278.2900085449219
1991-04-22,286.04998779296875,268.9049987792969,271.32501220703125
1991-04-29,275.19500732421875,266.0350036621094,266.1449890136719
1991-05-06,268.19500732421875,259.3500061035156,267.3299865722656
1991-05-13,273.6000061035156,265.0249938964844,268.989990234375
1991-05-20,268.989990234375,256.5450134277344,258.6199951171875
1991-05-27,270.0249938964844,258.6199951171875,269.5050048828125
1991-06-03,281.4200134277344,269.5050048828125,280.93499755859375
1991-06-10,281.32000732421875,268.1199951171875,268.375
1991-06-17,271.010009765625,263.239990234375,267.57000732421875
1991-06-24,268.4599914550781,250.74000549316406,250.88499450683594
1991-07-01,259.92498779296875,249.78500366210938,259.1199951171875
1991-07-08,259.1199951171875,249.9949951171875,258.92999267578125
1991-07-15,269.2699890136719,258.92999267578125,268.8999938964844
1991-07-22,269.7799987792969,261.7300109863281,264.3399963378906
1991-07-29,265.32501220703125,257.8500061035156,264.625
1991-08-05,277.2200012207031,264.625,272.1600036621094
1991-08-12,280.8999938964844,271.5249938964844,280.25
1991-08-19,285.2250061035156,263.54998779296875,271.9599914550781
1991-08-26,287.7149963378906,271.9599914550781,286.70001220703125
1991-09-02,290.9150085449219,284.2699890136719,287.4049987792969
1991-09-09,287.885009765625,279.29998779296875,281.3399963378906
1991-09-16,285.8999938964844,276.32501220703125,278.57501220703125
1991-09-23,288.0899963378906,276.385009765625,284.864990234375
1991-09-30,290.43499755859375,283.8299865722656,287.5350036621094
1991-10-07,289.1549987792969,278.1099853515625,278.8949890136719
1991-10-14,287.20001220703125,276.510009765625,287.1650085449219
1991-10-21,297.7650146484375,287.1650085449219,290.8599853515625
1991-10-28,293.70001220703125,282.56500244140625,286.375
1991-11-04,295.5350036621094,285.9800109863281,286.93499755859375
1991-11-11,298.5350036621094,286.4150085449219,297.8450012207031
1991-11-18,304.54998779296875,282.3399963378906,288.5899963378906
1991-11-25,289.3699951171875,277.8999938964844,283.0150146484375
1991-12-02,293.94000244140625,279.2200012207031,293.92999267578125
1991-12-09,299.30499267578125,292.2950134277344,295.7699890136719
1991-12-16,303.4649963378906,292.43499755859375,303.0199890136719
1991-12-23,303.44000244140625,294.135009765625,303.2950134277344
1991-12-30,326.7349853515625,303.2950134277344,326.7349853515625
1992-01-06,337.8699951171875,322.55999755859375,336.8949890136719
1992-01-13,352.20001220703125,333.3900146484375,348.2650146484375
1992-01-20,357.70001220703125,341.55999755859375,341.80999755859375
1992-01-27,350.6600036621094,328.0400085449219,340.4800109863281
1992-02-03,346.5050048828125,336.05999755859375,341.3800048828125
1992-02-10,352.92999267578125,341.3800048828125,345.2349853515625
1992-02-17,356.2799987792969,342.625,346.69500732421875
1992-02-24,347.17999267578125,333.7699890136719,338.9649963378906
1992-03-02,350.8900146484375,332.9750061035156,346.635009765625
1992-03-09,348.3949890136719,331.1000061035156,333.31500244140625
1992-03-16,340.7900085449219,331.0299987792969,338.2749938964844
1992-03-23,345.0,338.2749938964844,339.0350036621094
1992-03-30,341.2550048828125,321.75,322.3500061035156
1992-04-06,326.30999755859375,314.5299987792969,324.54998779296875
1992-04-13,326.2300109863281,304.7099914550781,317.1499938964844
1992-04-20,326.7900085449219,305.0450134277344,307.875
1992-04-27,312.06500244140625,299.3349914550781,299.6499938964844
1992-05-04,312.2650146484375,291.3550109863281,310.7149963378906
1992-05-11,317.2650146484375,310.44500732421875,311.8999938964844
1992-05-18,313.3550109863281,300.5350036621094,304.57501220703125
1992-05-25,309.8550109863281,303.3299865722656,308.3800048828125
1992-06-01,319.0050048828125,304.9949951171875,318.9800109863281
1992-06-08,319.2250061035156,309.45001220703125,310.2300109863281
1992-06-15,310.9649963378906,301.6199951171875,303.864990234375
1992-06-22,304.42999267578125,290.4599914550781,295.2449951171875
1992-06-29,300.93499755859375,288.010009765625,300.7950134277344
1992-07-06,307.7149963378906,297.4599914550781,302.3999938964844
1992-07-13,306.05999755859375,292.79998779296875,304.9800109863281
1992-07-20,311.635009765625,297.5899963378906,300.44500732421875
1992-07-27,306.0150146484375,299.92498779296875,301.8399963378906
1992-08-03,313.3399963378906,301.8399963378906,312.75
1992-08-10,313.4849853515625,301.9949951171875,304.2300109863281
1992-08-17,305.6449890136719,299.8949890136719,300.385009765625
1992-08-24,301.7449951171875,290.3900146484375,290.7149963378906
1992-08-31,300.8450012207031,287.635009765625,299.260009765625
1992-09-07,309.9599914550781,298.1050109863281,306.3949890136719
1992-09-14,324.69000244140625,303.7850036621094,324.6300048828125
1992-09-21,324.6300048828125,315.7950134277344,319.2550048828125
1992-09-28,319.4800109863281,305.57501220703125,307.8699951171875
1992-10-05,313.4549865722656,291.9649963378906,303.68499755859375
1992-10-12,310.68499755859375,303.32000732421875,308.1050109863281
1992-10-19,322.95001220703125,307.79998779296875,322.7850036621094
1992-10-26,328.17999267578125,322.0350036621094,327.1700134277344
1992-11-02,332.4649963378906,321.7349853515625,330.3299865722656
1992-11-09,341.7850036621094,324.9800109863281,340.5849914550781
1992-11-16,349.7799987792969,339.5450134277344,344.6300048828125
1992-11-23,349.8900146484375,337.3450012207031,343.44000244140625
1992-11-30,351.2900085449219,343.44000244140625,350.9599914550781
1992-12-07,361.8999938964844,348.56500244140625,361.8349914550781
1992-12-14,363.2049865722656,349.4049987792969,349.4049987792969
1992-12-21,359.7900085449219,344.7950134277344,359.3349914550781
1992-12-28,360.8500061035156,353.2799987792969,359.06500244140625
1993-01-04,362.7799987792969,355.80999755859375,356.3699951171875
1993-01-11,371.1499938964844,355.3599853515625,370.80499267578125
1993-01-18,382.7850036621094,365.1400146484375,378.7550048828125
1993-01-25,383.42498779296875,373.93499755859375,381.05499267578125
1993-02-01,384.67498779296875,368.0799865722656,375.4750061035156
1993-02-08,379.260009765625,363.9849853515625,365.7250061035156
1993-02-15,369.739990234375,361.0249938964844,361.19000244140625
1993-02-22,361.19000244140625,340.0849914550781,340.3500061035156
1993-03-01,353.1650085449219,337.1449890136719,349.0950012207031
1993-03-08,360.42498779296875,348.0799865722656,359.44000244140625
1993-03-15,365.05499267578125,356.44500732421875,364.31500244140625
1993-03-22,366.5350036621094,346.20001220703125,349.4150085449219
1993-03-29,356.4049987792969,345.42999267578125,351.4049987792969
1993-04-05,363.17999267578125,339.17498779296875,344.7049865722656
1993-04-12,349.7250061035156,339.5199890136719,349.0050048828125
1993-04-19,351.82501220703125,332.68499755859375,337.4549865722656
1993-04-26,343.7699890136719,326.55999755859375,327.2799987792969
1993-05-03,345.2749938964844,327.2799987792969,344.9700012207031
1993-05-10,357.135009765625,344.9700012207031,354.8450012207031
1993-05-17,354.8450012207031,345.69000244140625,352.6700134277344
1993-05-24,370.8900146484375,352.6700134277344,367.0899963378906
1993-05-31,376.5299987792969,363.875,368.1099853515625
1993-06-07,374.9150085449219,364.32000732421875,364.3550109863281
1993-06-14,367.92999267578125,356.44000244140625,367.1449890136719
1993-06-21,369.56500244140625,355.0050048828125,357.864990234375
1993-06-28,368.45001220703125,352.7550048828125,368.45001220703125
1993-07-05,369.82501220703125,361.3699951171875,364.2149963378906
1993-07-12,365.2300109863281,355.7799987792969,362.8699951171875
1993-07-19,366.32501220703125,346.5150146484375,349.05999755859375
1993-07-26,357.9750061035156,347.1400146484375,356.4049987792969
1993-08-02,359.6449890136719,350.7550048828125,355.25
1993-08-09,365.364990234375,354.989990234375,362.2950134277344
1993-08-16,370.7300109863281,356.93499755859375,370.6000061035156
1993-08-23,379.6400146484375,368.56500244140625,370.489990234375
1993-08-30,372.2049865722656,360.7049865722656,369.30499267578125
1993-09-06,376.9750061035156,369.30499267578125,373.7049865722656
1993-09-13,373.79998779296875,358.0249938964844,367.5899963378906
1993-09-20,371.07501220703125,360.135009765625,367.4549865722656
1993-09-27,382.5899963378906,362.30999755859375,382.5050048828125
1993-10-04,388.3299865722656,380.8299865722656,384.2950134277344
1993-10-11,386.5249938964844,375.635009765625,380.6549987792969
1993-10-18,396.2049865722656,380.6549987792969,389.8500061035156
1993-10-25,392.67498779296875,380.7650146484375,387.4049987792969
1993-11-01,395.42999267578125,382.3450012207031,395.0299987792969
1993-11-08,396.0950012207031,371.82501220703125,384.8500061035156
1993-11-15,396.875,384.8500061035156,391.1199951171875
1993-11-22,394.7799987792969,372.32501220703125,373.3699951171875
1993-11-29,388.4849853515625,373.3699951171875,383.18499755859375
1993-12-06,401.80999755859375,380.8699951171875,399.0050048828125
1993-12-13,399.7900085449219,385.1050109863281,387.7799987792969
1993-12-20,391.0450134277344,381.8399963378906,389.7200012207031
1993-12-27,392.1000061035156,384.82501220703125,391.8399963378906
1994-01-03,400.54998779296875,391.4549865722656,395.5299987792969
1994-01-10,409.92999267578125,394.260009765625,408.9100036621094
1994-01-17,412.3599853515625,404.44000244140625,410.7900085449219
1994-01-24,413.2900085449219,403.6700134277344,409.2300109863281
1994-01-31,415.4200134277344,403.44000244140625,413.989990234375
1994-02-07,413.989990234375,392.3299865722656,399.6199951171875
1994-02-14,405.95001220703125,396.9100036621094,405.1099853515625
1994-02-21,412.42999267578125,403.0299987792969,407.94000244140625
1994-02-28,413.2200012207031,400.4100036621094,412.1700134277344
1994-03-07,416.2900085449219,398.29998779296875,415.29998779296875
1994-03-14,415.29998779296875,406.95001220703125,412.92999267578125
1994-03-21,418.989990234375,412.30999755859375,412.989990234375
1994-03-28,413.6600036621094,388.45001220703125,393.9200134277344
1994-04-04,395.4100036621094,368.7099914550781,375.4200134277344
1994-04-11,391.94000244140625,375.4200134277344,383.8500061035156
1994-04-18,383.8500061035156,359.05999755859375,360.4599914550781
1994-04-25,375.5299987792969,352.1199951171875,374.7900085449219
1994-05-02,380.6199951171875,369.3500061035156,379.82000732421875
1994-05-09,381.30999755859375,367.0299987792969,368.0
1994-05-16,372.6700134277344,359.2900085449219,360.489990234375
1994-05-23,374.9100036621094,353.42999267578125,369.8900146484375
1994-05-30,381.25,369.8900146484375,376.80999755859375
1994-06-06,385.1600036621094,364.1700134277344,382.79998779296875
1994-06-13,382.79998779296875,368.3699951171875,371.8800048828125
1994-06-20,379.79998779296875,366.6099853515625,367.8299865722656
1994-06-27,367.8299865722656,350.0299987792969,361.1600036621094
1994-07-04,367.2300109863281,357.6499938964844,360.0299987792969
1994-07-11,362.7300109863281,352.739990234375,358.7900085449219
1994-07-18,373.42999267578125,354.9100036621094,368.17999267578125
