date,smh_xlp_ratio,smh_xlp_yoy
2014-11-07,0.6428999281250654,12.646976564019607
2014-11-10,0.6449238918919848,12.777294932918636
2014-11-11,0.6442719277241334,12.541834572501621
2014-11-12,0.6429042716048718,11.907730050353926
2014-11-13,0.6423634639857239,11.988450770719261
2014-11-14,0.6516009469454732,15.120187600963897
2014-11-17,0.644046337118844,13.139797080477965
2014-11-18,0.6499053291962282,14.524105018811051
2014-11-19,0.6461177828534745,14.388468776157136
2014-11-20,0.6586728564605876,16.497912508917743
2014-11-21,0.6597608647767853,15.137681636429235
2014-11-24,0.6652084374900276,17.22721166643202
2014-11-25,0.6641679429717484,16.825336916008027
2014-11-26,0.6744901618080998,18.009693260046067
2014-11-28,0.6704735264877207,16.789590588463277
2014-12-01,0.6670787227428875,15.92494876159616
2014-12-02,0.6663453193321676,15.627519677886026
2014-12-03,0.6825861472275425,18.593500006806263
2014-12-04,0.6841223883387566,18.988528342648546
2014-12-05,0.6885869307356615,18.301205176390333
2014-12-08,0.6806009377945399,17.15860486509968
2014-12-09,0.6816175226639903,17.20736013290818
2014-12-10,0.6774996634419158,15.94567531753257
2014-12-11,0.6747356100841221,16.44368341193516
2014-12-12,0.6732830331235085,15.855716039034906
2014-12-15,0.6719338709595376,15.63010965682128
2014-12-16,0.6688367644387585,14.425951969616623
2014-12-17,0.6723554767157823,13.54428666264591
2014-12-18,0.6712682574867898,14.118219536026789
2014-12-19,0.6695284948899393,13.908899705180545
2014-12-22,0.6740996038866507,14.357124537005127
2014-12-23,0.6680121199944837,12.244391096758832
2014-12-24,0.670382971328775,12.505304088240532
2014-12-26,0.6686941073102423,12.214351351819165
2014-12-29,0.6689104548829267,12.513252830891952
2014-12-30,0.667647305465635,12.029384917833518
2014-12-31,0.6731970470125374,12.533370573287407
2015-01-02,0.6735394060467372,12.367439467047948
2015-01-05,0.6662343037896078,11.283753242786144
2015-01-06,0.6513633778380886,9.09262791087162
2015-01-07,0.6487445671834287,8.879524791204595
2015-01-08,0.6549821642082718,7.933666193179212
2015-01-09,0.6583698957716692,10.023717683045996
2015-01-12,0.651964382664818,8.66580961198733
2015-01-13,0.6484347919473856,8.55179250830882
2015-01-14,0.6479784218852777,6.204911575381433
2015-01-15,0.6504634688652349,5.942163011942236
2015-01-16,0.6505309130870616,6.3246996880337525
2015-01-20,0.6543038477409986,7.413770451323298
2015-01-21,0.65956064157502,8.202433235068085
2015-01-22,0.6588248031123155,6.874104130399128
2015-01-23,0.6633669209625553,8.051419885736033
2015-01-26,0.6634873758256616,9.1488661289445
2015-01-27,0.6577980676358703,8.736345766616349
2015-01-28,0.6598600290024107,9.418039127010157
2015-01-29,0.6582639912214241,7.916571606333633
2015-01-30,0.6562634880062771,6.863903072911137
2015-02-02,0.6497951061430901,6.163526801042751
2015-02-03,0.6532386311476094,6.254378458231158
2015-02-04,0.6576032907639189,7.927660898235511
2015-02-05,0.6608156300986219,8.562974848060056
2015-02-06,0.6567142550752875,7.445830859250058
2015-02-09,0.6529907300651248,6.406906003014856
2015-02-10,0.666663760511201,8.457862394248462
2015-02-11,0.6674293278863337,8.522888962626674
2015-02-12,0.6737164973482926,8.47948327441268
2015-02-13,0.680831135090729,9.024732252007528
2015-02-17,0.6835909063490792,9.282472082756211
2015-02-18,0.6776021541629351,7.479727949496251
2015-02-19,0.6823483268302901,8.248470257087813
2015-02-20,0.6835554380207552,8.183624609883132
2015-02-23,0.6767051866766228,7.461612308220844
2015-02-24,0.6882904045092376,9.039620496925927
2015-02-25,0.6859568979316892,9.691749853326147
2015-02-26,0.6875127498390966,8.953929693197304
2015-02-27,0.6808196572621981,8.333156033793498
2015-03-02,0.6974900758178831,11.674171988989945
2015-03-03,0.6886497328449664,10.367974398457736
2015-03-04,0.6924277348870905,11.016169906817463
2015-03-05,0.6898202696274365,10.110100599579397
2015-03-06,0.6947184643678778,9.693919972784348
2015-03-09,0.6884546121871205,9.011514368624551
2015-03-10,0.6842054752834331,8.440273289511978
2015-03-11,0.6945929836739242,10.832701026190229
2015-03-12,0.6807937124478584,7.6647394134904845
2015-03-13,0.6918459769279761,10.384087415539
2015-03-16,0.6925432145479141,11.458853001222913
2015-03-17,0.6928580477534722,10.944446723000434
2015-03-18,0.6945395146072365,10.149783789941868
2015-03-19,0.698541848150474,10.055910630837683
2015-03-20,0.7008158648205525,8.971025580817082
2015-03-23,0.6934918333101078,8.899734154452599
2015-03-24,0.6911387836488241,8.791617175716837
2015-03-25,0.6604685546271248,3.611232506416795
2015-03-26,0.6585482740609112,4.127692414468109
2015-03-27,0.6754671807420006,7.327253186286309
2015-03-30,0.6744145684989825,6.645718488891039
2015-03-31,0.6739547446459656,5.533615411347759
2015-04-01,0.6665529142118668,2.6741067491294457
2015-04-02,0.6638894935167797,2.89404613466151
2015-04-06,0.6603403417437885,2.1965784946661904
2015-04-07,0.6637832566017723,4.987375264534011
2015-04-08,0.665956067709336,6.017622628777675
2015-04-09,0.6706717704830721,5.802903998648401
2015-04-10,0.6734067526115795,5.448110779696869
2015-04-13,0.6718515304936417,7.3858319882368795
2015-04-14,0.6642352801716765,7.163082468607329
2015-04-15,0.678520352457342,9.367832316013015
2015-04-16,0.673055378817403,8.008811805626447
2015-04-17,0.6706482794145132,8.912784379060223
2015-04-20,0.6738828223702203,8.12824949037132
2015-04-21,0.6769891636711175,8.077373208875116
2015-04-22,0.6888548957125856,9.151081773100644
2015-04-23,0.6841095958649123,8.581916288094483
2015-04-24,0.676725265623392,7.029589945542147
2015-04-27,0.685924477901768,12.180305992855756
2015-04-28,0.6847385379481221,13.571844773379071
2015-04-29,0.6859286132841649,12.797314665336955
2015-04-30,0.6810747723701716,11.876839306237553
2015-05-01,0.6941635434100049,14.771558842764998
2015-05-04,0.6894019444733285,13.804643588042165
2015-05-05,0.6817170744367398,12.256180501552215
2015-05-06,0.6794924792918372,11.35493954263036
2015-05-07,0.6826931596414446,12.52050623009393
2015-05-08,0.683403448730687,12.06034478203497
2015-05-11,0.6859517041827742,13.518014628654228
2015-05-12,0.6822684972318908,11.166000750405281
2015-05-13,0.685953241542833,12.813023479397344
2015-05-14,0.6825264746656805,12.57118591847679
2015-05-15,0.6812865843597855,12.488174785822048
2015-05-18,0.6894738643838697,13.638704774194355
2015-05-19,0.6900848926792524,12.523432485992746
2015-05-20,0.6936695276207289,13.252696220934856
2015-05-21,0.6934477670070527,13.20129352863555
2015-05-22,0.697007706358166,13.20002608729931
2015-05-26,0.6969789016192555,12.502420599945086
2015-05-27,0.718437372468124,14.642674670551802
2015-05-28,0.7204293250299163,14.631295384783293
2015-05-29,0.7281721594172235,16.752599053322292
2015-06-01,0.72561545964498,16.975518790188794
2015-06-02,0.7171779801142921,14.689468073892243
2015-06-03,0.712612156032797,12.157558503565058
2015-06-04,0.7092888075605847,11.678387730437079
2015-06-05,0.7174508135100522,12.962586412278254
2015-06-08,0.7048907616394376,10.697845835258013
2015-06-09,0.7022446993788406,9.88163657213008
2015-06-10,0.7059900930622057,9.916597204607713
2015-06-11,0.7071444718586637,9.621515850865169
2015-06-12,0.7038838622138157,8.588665367982951
2015-06-15,0.7070556617685129,7.312689468497768
2015-06-16,0.7025114792126427,6.592042674108356
2015-06-17,0.6993572084288671,5.661174587302753
2015-06-18,0.7014676083404663,7.427816415368826
2015-06-19,0.6999003015349141,7.408323053157462
2015-06-22,0.7032204934078446,7.5871819169532895
2015-06-23,0.7028582772177674,7.285073685769872
2015-06-24,0.7005651745051268,7.2521548522263
2015-06-25,0.7034578363887645,6.805639621930859
2015-06-26,0.6815265999583834,3.6111505036032776
2015-06-29,0.6724365872878147,2.079099597008538
2015-06-30,0.6767913390798584,1.9014441622535516
2015-07-01,0.6707994196539571,-0.3846099992666052
2015-07-02,0.6755233984917433,0.28699250607695515
2015-07-06,0.6651682256477534,-1.655170421441754
2015-07-07,0.6485169851019785,-3.246288216303639
2015-07-08,0.6387227490889713,-4.424752163667412
2015-07-09,0.6310321106041736,-5.4572188525620735
2015-07-10,0.6350017820478452,-5.066020604804066
2015-07-13,0.6345879583635093,-4.794546855912085
2015-07-14,0.6386724044112239,-4.412233377375518
2015-07-15,0.6371326659437144,-5.258139918142934
2015-07-16,0.6302933812940501,-7.281240304904168
2015-07-17,0.630317145168873,-5.525729498219556
2015-07-20,0.6241253772911892,-6.618077606767725
2015-07-21,0.6251501830865832,-7.266952857488618
2015-07-22,0.6085937731352917,-10.729415028000421
2015-07-23,0.619415912577071,-7.342440964626706
2015-07-24,0.6085286991216038,-8.636230143297352
2015-07-27,0.6065182098788355,-7.565572237101392
2015-07-28,0.6122166280428516,-7.138344857436374
2015-07-29,0.6126115688607937,-7.45777716453947
2015-07-30,0.6203293394950349,-8.516008235888028
2015-07-31,0.6119385631542184,-9.585546901656784
2015-08-03,0.6081587908175916,-9.771223689758845
2015-08-04,0.6017139435520896,-10.822657226969723
2015-08-05,0.6037064084091535,-9.424181874465521
2015-08-06,0.6012324164935227,-9.532071275348496
2015-08-07,0.6061184213971486,-8.53035446229855
2015-08-10,0.6190736533780221,-6.349722489204391
2015-08-11,0.6071743643307966,-8.445965406790501
2015-08-12,0.60834033094467,-8.257426008490476
2015-08-13,0.6023907488956965,-9.991832791365873
2015-08-14,0.596114540227408,-10.873678468585545
2015-08-17,0.6001063894538121,-10.89147157172924
2015-08-18,0.5924744421435608,-11.89802742289553
2015-08-19,0.5918979747615656,-12.305867336769904
2015-08-20,0.57783057535479,-14.917956474010873
2015-08-21,0.5789637541809252,-14.966755550857236
2015-08-24,0.5903473931908758,-13.625285073241212
2015-08-25,0.5898307153025395,-12.896415541799245
